"행정구역","2021년_거주자 인구수","2021년_세대수","2021년_남자 인구수","2021년_여자 인구수"
"경상북도 봉화군 (4792000000)","30,572","16,716","15,454","15,118"
"경상북도 봉화군 봉화읍(4792025000)","9,667","4,772","4,778","4,889"
"경상북도 봉화군 물야면(4792031000)","3,028","1,723","1,531","1,497"
"경상북도 봉화군 봉성면(4792032000)","2,072","1,134","1,003","1,069"
"경상북도 봉화군 법전면(4792033000)","1,982","1,130","1,004","978"
"경상북도 봉화군 춘양면(4792034000)","4,336","2,480","2,170","2,166"
"경상북도 봉화군 소천면(4792035000)","2,132","1,297","1,077","1,055"
"경상북도 봉화군 재산면(4792036000)","1,494","871","756","738"
"경상북도 봉화군 명호면(4792037000)","2,190","1,237","1,151","1,039"
"경상북도 봉화군 상운면(4792038000)","1,689","1,008","867","822"
"경상북도 봉화군 석포면(4792039000)","1,982","1,064","1,117","865"
"경상북도 울진군 (4793000000)","47,735","25,431","23,969","23,766"
"경상북도 울진군 울진읍(4793025000)","13,847","6,242","7,003","6,844"
"경상북도 울진군 평해읍(4793025300)","2,714","1,665","1,296","1,418"
"경상북도 울진군 북면(4793031000)","6,663","3,380","3,525","3,138"
"경상북도 울진군 북면하당출장소(4793031500)","678","395","351","327"
"경상북도 울진군 근남면(4793033000)","2,734","1,557","1,380","1,354"
"경상북도 울진군 기성면(4793035000)","2,470","1,591","1,178","1,292"
"경상북도 울진군 온정면(4793036000)","1,692","1,008","815","877"
"경상북도 울진군 죽변면(4793037000)","6,267","3,572","3,232","3,035"
"경상북도 울진군 후포면(4793038000)","7,394","4,000","3,615","3,779"
"경상북도 울진군 금강송면(4793039000)","1,275","778","627","648"
"경상북도 울진군 매화면(4793040000)","2,001","1,243","947","1,054"
"경상북도 울릉군 (4794000000)","8,775","5,178","4,800","3,975"
"경상북도 울릉군 울릉읍(4794025000)","6,203","3,635","3,404","2,799"
"경상북도 울릉군 서면(4794031000)","880","462","470","410"
"경상북도 울릉군 서면태하출장소(4794031500)","440","275","240","200"
"경상북도 울릉군 북면(4794032000)","1,252","806","686","566"
"경상남도  (4800000000)","3,301,135","1,494,636","1,661,208","1,639,927"
"경상남도 창원시 (4812000000)","1,027,914","447,682","520,624","507,290"
"경상남도 창원시 의창구 (4812100000)","217,109","94,809","110,430","106,679"
"경상남도 창원시 의창구 동읍(4812125000)","19,667","8,978","10,010","9,657"
"경상남도 창원시 의창구 북면(4812131000)","43,347","16,614","21,802","21,545"
"경상남도 창원시 의창구 대산면(4812132000)","7,064","3,626","3,569","3,495"
"경상남도 창원시 의창구 의창동(4812151000)","50,154","20,942","25,382","24,772"
"경상남도 창원시 의창구 팔룡동(4812152000)","25,794","10,896","13,170","12,624"
"경상남도 창원시 의창구 명곡동(4812153000)","41,182","18,005","20,916","20,266"
"경상남도 창원시 의창구 봉림동(4812154000)","29,901","15,748","15,581","14,320"
"경상남도 창원시 성산구 (4812300000)","250,763","104,357","127,892","122,871"
"경상남도 창원시 성산구 반송동(4812351000)","40,938","15,385","20,644","20,294"
"경상남도 창원시 성산구 용지동(4812351500)","29,338","13,193","14,736","14,602"
"경상남도 창원시 성산구 중앙동(4812352000)","34,276","17,689","18,463","15,813"
"경상남도 창원시 성산구 상남동(4812353000)","27,642","10,642","13,871","13,771"
"경상남도 창원시 성산구 사파동(4812354000)","44,493","18,414","22,127","22,366"
"경상남도 창원시 성산구 가음정동(4812355000)","40,207","15,931","20,387","19,820"
"경상남도 창원시 성산구 성주동(4812356000)","26,160","9,673","13,626","12,534"
"경상남도 창원시 성산구 웅남동(4812357000)","7,709","3,430","4,038","3,671"
"경상남도 창원시 마산합포구 (4812500000)","180,021","82,938","89,523","90,498"
"경상남도 창원시 마산합포구 구산면(4812531000)","4,180","2,300","2,172","2,008"
"경상남도 창원시 마산합포구 진동면(4812532000)","12,085","5,485","6,213","5,872"
"경상남도 창원시 마산합포구 진북면(4812533000)","3,351","1,733","1,794","1,557"
"경상남도 창원시 마산합포구 진전면(4812534000)","3,840","2,172","1,895","1,945"
"경상남도 창원시 마산합포구 현동(4812551000)","14,106","5,663","6,996","7,110"
"경상남도 창원시 마산합포구 가포동(4812552000)","1,527","926","782","745"
"경상남도 창원시 마산합포구 월영동(4812553000)","42,246","16,746","20,978","21,268"
"경상남도 창원시 마산합포구 문화동(4812554000)","10,886","5,680","5,389","5,497"
"경상남도 창원시 마산합포구 반월중앙동(4812556500)","14,299","6,336","6,958","7,341"
"경상남도 창원시 마산합포구 완월동(4812557000)","8,903","3,989","4,308","4,595"
"경상남도 창원시 마산합포구 자산동(4812558000)","10,197","4,714","5,018","5,179"
"경상남도 창원시 마산합포구 교방동(4812561000)","15,938","7,099","7,923","8,015"
"경상남도 창원시 마산합포구 오동동(4812563000)","19,090","10,331","9,433","9,657"
"경상남도 창원시 마산합포구 합포동(4812564000)","7,256","3,746","3,671","3,585"
"경상남도 창원시 마산합포구 산호동(4812565000)","12,117","6,018","5,993","6,124"
"경상남도 창원시 마산회원구 (4812700000)","185,800","81,450","93,095","92,705"
"경상남도 창원시 마산회원구 내서읍(4812725000)","63,298","24,920","31,822","31,476"
"경상남도 창원시 마산회원구 회원1동(4812751000)","10,069","5,085","4,990","5,079"
"경상남도 창원시 마산회원구 회원2동(4812752000)","9,973","4,513","4,937","5,036"
"경상남도 창원시 마산회원구 석전동(4812754500)","16,666","7,778","8,317","8,349"
"경상남도 창원시 마산회원구 회성동(4812755000)","5,968","3,037","3,031","2,937"
"경상남도 창원시 마산회원구 양덕1동(4812756000)","10,876","5,351","5,451","5,425"
"경상남도 창원시 마산회원구 양덕2동(4812757000)","31,093","11,786","15,350","15,743"
"경상남도 창원시 마산회원구 합성1동(4812758000)","9,221","4,482","4,679","4,542"
"경상남도 창원시 마산회원구 합성2동(4812759000)","7,392","4,105","3,697","3,695"
"경상남도 창원시 마산회원구 구암1동(4812760000)","8,791","4,250","4,411","4,380"
"경상남도 창원시 마산회원구 구암2동(4812761000)","9,280","4,334","4,636","4,644"
"경상남도 창원시 마산회원구 봉암동(4812762000)","3,173","1,809","1,774","1,399"
"경상남도 창원시 진해구 (4812900000)","194,221","84,128","99,684","94,537"
"경상남도 창원시 진해구 충무동(4812953000)","16,833","7,674","8,747","8,086"
"경상남도 창원시 진해구 여좌동(4812954000)","8,387","4,287","4,143","4,244"
"경상남도 창원시 진해구 태백동(4812955000)","4,084","2,147","2,053","2,031"
"경상남도 창원시 진해구 경화동(4812956000)","11,047","4,580","5,595","5,452"
"경상남도 창원시 진해구 병암동(4812957000)","7,388","3,367","3,643","3,745"
"경상남도 창원시 진해구 석동(4812958000)","17,517","7,103","8,989","8,528"
"경상남도 창원시 진해구 이동(4812959000)","8,536","4,685","4,514","4,022"
"경상남도 창원시 진해구 자은동(4812960000)","21,198","8,822","10,570","10,628"
"경상남도 창원시 진해구 덕산동(4812961000)","10,133","4,185","4,990","5,143"
"경상남도 창원시 진해구 풍호동(4812962000)","25,655","9,104","12,841","12,814"
"경상남도 창원시 진해구 웅천동(4812963000)","12,938","5,357","6,572","6,366"
"경상남도 창원시 진해구 웅동1동(4812964000)","6,956","3,094","3,570","3,386"
"경상남도 창원시 진해구 웅동2동(4812965000)","43,549","19,723","23,457","20,092"
"경상남도 진주시 (4817000000)","346,154","156,464","171,113","175,041"
"경상남도 진주시 문산읍(4817025000)","8,032","3,628","4,066","3,966"
"경상남도 진주시 내동면(4817031000)","4,015","1,630","2,016","1,999"
"경상남도 진주시 정촌면(4817032000)","8,752","4,012","4,470","4,282"
"경상남도 진주시 금곡면(4817033000)","2,178","1,229","1,037","1,141"
"경상남도 진주시 진성면(4817035000)","1,858","1,067","916","942"
"경상남도 진주시 일반성면(4817036000)","2,551","1,357","1,247","1,304"
"경상남도 진주시 이반성면(4817037000)","1,575","1,007","791","784"
"경상남도 진주시 사봉면(4817038000)","1,468","881","719","749"
"경상남도 진주시 지수면(4817039000)","1,419","820","710","709"
"경상남도 진주시 대곡면(4817040000)","3,173","1,800","1,590","1,583"
"경상남도 진주시 금산면(4817041000)","20,865","7,876","10,458","10,407"
"경상남도 진주시 집현면(4817042000)","4,620","2,145","2,306","2,314"
"경상남도 진주시 미천면(4817043000)","1,574","933","777","797"
"경상남도 진주시 명석면(4817044000)","3,965","2,133","1,950","2,015"
"경상남도 진주시 대평면(4817045000)","1,036","568","497","539"
"경상남도 진주시 수곡면(4817046000)","2,174","1,226","1,063","1,111"
"경상남도 진주시 천전동(4817051500)","27,790","13,299","13,649","14,141"
"경상남도 진주시 성북동(4817055500)","10,252","5,908","5,063","5,189"
"경상남도 진주시 중앙동(4817056500)","10,920","6,181","5,278","5,642"
"경상남도 진주시 상봉동(4817059500)","13,725","7,225","6,784","6,941"
"경상남도 진주시 상대동(4817067300)","19,246","9,817","9,520","9,726"
"경상남도 진주시 하대동(4817067800)","24,100","11,008","12,042","12,058"
"경상남도 진주시 상평동(4817068000)","11,442","5,454","5,799","5,643"
"경상남도 진주시 초장동(4817069500)","26,807","9,435","13,554","13,253"
"경상남도 진주시 평거동(4817071000)","27,321","11,293","13,060","14,261"
"경상남도 진주시 신안동(4817071500)","11,572","5,284","5,465","6,107"
"경상남도 진주시 이현동(4817072000)","11,843","5,207","5,836","6,007"
"경상남도 진주시 판문동(4817073000)","20,974","7,933","9,983","10,991"
"경상남도 진주시 가호동(4817074000)","27,929","13,816","14,159","13,770"
"경상남도 진주시 충무공동(4817075000)","32,978","12,292","16,308","16,670"
"경상남도 통영시 (4822000000)","124,822","59,233","62,589","62,233"
"경상남도 통영시 산양읍(4822025000)","4,483","2,517","2,359","2,124"
"경상남도 통영시 용남면(4822031000)","12,354","5,158","6,181","6,173"
"경상남도 통영시 도산면(4822033000)","2,827","1,578","1,452","1,375"
"경상남도 통영시 광도면(4822034000)","30,898","13,029","15,612","15,286"
"경상남도 통영시 욕지면(4822035000)","1,965","1,248","1,097","868"
"경상남도 통영시 한산면(4822036000)","1,944","1,264","1,005","939"
"경상남도 통영시 사량면(4822037000)","1,438","939","709","729"
"경상남도 통영시 도천동(4822051000)","8,632","4,359","4,286","4,346"
"경상남도 통영시 명정동(4822053000)","2,803","1,560","1,371","1,432"
"경상남도 통영시 중앙동(4822055000)","3,806","2,135","1,891","1,915"
"경상남도 통영시 정량동(4822059000)","8,668","4,379","4,385","4,283"
"경상남도 통영시 북신동(4822060000)","10,339","4,683","4,949","5,390"
"경상남도 통영시 미수동(4822066500)","11,014","4,824","5,392","5,622"
"경상남도 통영시 봉평동(4822067000)","10,028","5,319","5,129","4,899"
"경상남도 통영시 무전동(4822070000)","13,623","6,241","6,771","6,852"
"경상남도 사천시 (4824000000)","109,475","53,549","55,193","54,282"
"경상남도 사천시 사천읍(4824025000)","17,648","8,641","9,225","8,423"
"경상남도 사천시 정동면(4824031000)","13,694","5,935","6,876","6,818"
"경상남도 사천시 사남면(4824032000)","15,269","6,534","7,956","7,313"
"경상남도 사천시 용현면(4824033000)","7,346","3,674","3,667","3,679"
"경상남도 사천시 축동면(4824034000)","1,542","887","798","744"
"경상남도 사천시 곤양면(4824035000)","3,334","1,953","1,710","1,624"
"경상남도 사천시 곤명면(4824036000)","2,751","1,663","1,383","1,368"
"경상남도 사천시 서포면(4824037000)","3,441","1,944","1,678","1,763"
"경상남도 사천시 동서동(4824051000)","5,839","3,223","2,855","2,984"
"경상남도 사천시 선구동(4824052000)","4,814","2,597","2,376","2,438"
"경상남도 사천시 동서금동(4824053000)","6,228","3,120","3,025","3,203"
"경상남도 사천시 벌용동(4824055000)","15,561","7,407","7,551","8,010"
"경상남도 사천시 향촌동(4824057000)","6,684","3,294","3,468","3,216"
"경상남도 사천시 남양동(4824059500)","5,076","2,531","2,500","2,576"
"경상남도 사천시 신수출장소(4824089000)","248","146","125","123"
"경상남도 사천남양출장소 (4824500000)","0","0","0","0"
"경상남도 김해시 (4825000000)","535,877","224,471","270,849","265,028"
"경상남도 김해시 진영읍(4825025000)","55,505","23,928","28,566","26,939"
"경상남도 김해시 주촌면(4825032000)","18,678","7,329","9,566","9,112"
"경상남도 김해시 진례면(4825033000)","6,340","3,505","3,471","2,869"
"경상남도 김해시 한림면(4825034000)","7,259","4,058","3,966","3,293"
"경상남도 김해시 생림면(4825035000)","3,810","2,205","2,027","1,783"
"경상남도 김해시 상동면(4825036000)","3,121","1,673","1,715","1,406"
"경상남도 김해시 대동면(4825037000)","5,580","2,951","2,896","2,684"
"경상남도 김해시 동상동(4825051000)","9,586","4,715","4,892","4,694"
"경상남도 김해시 회현동(4825052000)","8,914","4,267","4,447","4,467"
"경상남도 김해시 부원동(4825053000)","9,761","4,823","4,968","4,793"
"경상남도 김해시 내외동(4825054000)","72,750","31,607","36,228","36,522"
"경상남도 김해시 북부동(4825055000)","79,722","30,800","39,911","39,811"
"경상남도 김해시 칠산서부동(4825056500)","9,488","4,427","5,037","4,451"
"경상남도 김해시 활천동(4825058000)","39,728","17,351","20,194","19,534"
"경상남도 김해시 삼안동(4825059000)","32,397","15,173","16,532","15,865"
"경상남도 김해시 불암동(4825060000)","7,467","3,072","3,811","3,656"
"경상남도 김해시 장유1동(4825061000)","56,572","21,709","28,160","28,412"
"경상남도 김해시 장유2동(4825062000)","36,207","14,358","18,250","17,957"
"경상남도 김해시 장유3동(4825063000)","72,992","26,520","36,212","36,780"
"경상남도 장유출장소 (4825200000)","0","0","0","0"
