,OID_,id,name,name_alias,name_eng,category,subcategory,lon,lat,country,country_code,language_code,sd,sgg,sgg_sub,emd,ri,street,number_st,number_jb,update_date,dwnm,result
126795,126796,1828458,센트럴치과의원,,Central Dental Clinic,Professional and Other Places,Dentist,126.64953634439884,37.39240353710243,대한민국,KOR,KOR,인천광역시,연수구,,송도동,,해돋이로,118,3-31,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
126835,126836,2607111,행복담은샘치과의원,,Happy Dameunsaem Dental Clinic,Professional and Other Places,Dentist,126.68714369116772,37.44794815147689,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,인하로352번길,4,1523-7,2022-08-12 13:15:03,"의료시설||병원||병원,의원||치과||치과-일반",False
126982,126983,4050080,연세바로치과교정과치과의원,연세바로치과,Yonsei Baro Dental Clinic ,Professional and Other Places,Dentist,126.71496149999994,37.4558915999998,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,용천로,70,25,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
127060,127061,530946,권영택치과의원,,Kwon Young-taek Dental Clinic,Professional and Other Places,Dentist,126.72784448158092,37.53672442771781,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로,477,990-15,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
127201,127202,259130,굿모닝치과의원,굿모닝치과의원,Good Morning Dental Clinic,Professional and Other Places,Dentist,126.74120950715592,37.54781484153962,대한민국,KOR,KOR,인천광역시,계양구,,병방동,,장제로,912,132-1,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
127375,127376,20070215,굿모닝치과의원,,Good Morning Dental Clinic,Professional and Other Places,Dentist,126.65648838488892,37.46598554606897,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,수봉로,1,59-14,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
127502,127503,1258975,올에이치과의원,,All H Dental Clinic,Professional and Other Places,Dentist,126.67524056103888,37.42264355599844,대한민국,KOR,KOR,인천광역시,연수구,,연수동,,함박뫼로,70,539-13,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
127513,127514,1873049,백종은치과의원,,Baek Jong Eun Dental Clinic,Professional and Other Places,Dentist,126.72270876958092,37.49218318264548,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평대로,9,549-36,2022-08-12 13:15:03,"의료시설||병원||병원,의원||치과||치과-일반",False
128050,128051,3439203,서울스타치과의원,,Seoul Star Dental Clinic,Professional and Other Places,Dentist,126.71103998236188,37.40218534268646,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,논현로,42,636-1,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
128173,128174,1016460,홍진표치과의원,홍진표치과의원,Jinpyo Hong Dental Clinic,Professional and Other Places,Dentist,126.67597472134392,37.45852376341576,대한민국,KOR,KOR,인천광역시,미추홀구,,도화동,,경인로326번길,2,444-1,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
128439,128440,230974,두리치과의원,,Douri Dental Clinic,Professional and Other Places,Dentist,126.71948346571988,37.45457570608966,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,호구포로,808,1264-11,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
128821,128822,899341,푸른치과의원,,Blue Dental Clinic,Professional and Other Places,Dentist,126.70364526336988,37.5129411099222,대한민국,KOR,KOR,인천광역시,부평구,,산곡동,,세월천로,51,45-3,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
128929,128930,672159,길치과의원,,Gil Dental Clinic ,Professional and Other Places,Dentist,126.73413366982996,37.53841654417292,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,장제로,789,1066-4,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
129461,129462,5720088,서울아페리온치과의원,아페리온치과의원,Seoul Aperion Dental Clinic,Professional and Other Places,Dentist,126.74912285468893,37.42491620623657,대한민국,KOR,KOR,인천광역시,남동구,,서창동,,서창남순환로,223,687-3,2022-08-24 14:41:06,"의료시설||병원||병원,의원||치과||치과-일반",False
129669,129670,424655,예은치과의원,,Yeeun Dental Clinic,Professional and Other Places,Dentist,126.67321546774488,37.5190782847372,대한민국,KOR,KOR,인천광역시,서구,,가정동,,가정로,382,504-7,2022-09-06 15:18:26,"의료시설||병원||병원,의원||치과||치과-일반",False
129817,129818,5698130,연세나무치과의원,나무치과,Yonsei Tree Dental Clinic,Professional and Other Places,Dentist,126.72091872651689,37.49416052088339,대한민국,KOR,KOR,인천광역시,부평구,,부평동,,부평문화로,41,542-27,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
130123,130124,573772,정준래치과의원,,Jung Junrae Dental Clinic,Professional and Other Places,Dentist,126.73857133498792,37.44322756466838,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,담방로,39,1040-4,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
130169,130170,1869810,강화치과의원,,Ganghwa Dental Clinic,Professional and Other Places,Dentist,126.48663839999983,37.74653149999992,대한민국,KOR,KOR,인천광역시,강화군,,강화읍,관청리,강화대로404번길,5,175-15,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
130219,130220,829237,안경모치과의원,안경모치과의원,Eyeglasses Dental Clinic,Professional and Other Places,Dentist,126.70344641526287,37.45690393282739,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,구월로,119,483-3,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
130257,130258,373602,새봄부부치과의원,,Saebom Couple Dental Clinic,Professional and Other Places,Dentist,126.68160089999996,37.54478279999983,대한민국,KOR,KOR,인천광역시,서구,,심곡동,,심곡로,133,285,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
130482,130483,4322330,서울라임치과의원,,Seoul Lime Dental Clinic,Professional and Other Places,Dentist,126.7157166082999,37.456490965199166,대한민국,KOR,KOR,인천광역시,남동구,,구월동,,구월로,223,1241-16,2022-08-24 14:41:06,"의료시설||병원||병원,의원||치과||치과-일반",False
130639,130640,582035,올리브치과의원,올리브치과의원,Olive Dental Clinic,Professional and Other Places,Dentist,126.6947647826789,37.406734022386765,대한민국,KOR,KOR,인천광역시,남동구,,고잔동,,은청로,18,632-1,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
130682,130683,4357628,이플러스치과의원,,Eplus Dental Clinic,Professional and Other Places,Dentist,126.69674529999996,37.59330989999984,대한민국,KOR,KOR,인천광역시,서구,,당하동,,원당대로,860,1028-10,2022-08-19 9:48:28,"의료시설||병원||병원,의원||치과||치과-일반",False
131175,131176,1871397,이종수치과의원,,Jongsu Lee Dental Clinic,Professional and Other Places,Dentist,126.74146199999998,37.54136599999983,대한민국,KOR,KOR,인천광역시,계양구,,용종동,,계양문화로,151,214-1,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
131619,131620,157192,서광원푸른솔치과의원,푸른솔치과의원,Seogwangwon Purunsol Dental Clinic,Professional and Other Places,Dentist,126.72781418948392,37.536045182760304,대한민국,KOR,KOR,인천광역시,계양구,,작전동,,주부토로,469,857-49,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
131652,131653,818908,해인치과의원,,Hae Dental Clinic,Professional and Other Places,Dentist,126.74008799999996,37.50244999999981,대한민국,KOR,KOR,인천광역시,부평구,,부개동,,부개로,58,499-2,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
131803,131804,652226,조영호치과의원,조영호치과의원,Youngho Cho Dental Clinic,Professional and Other Places,Dentist,126.72281086409691,37.54378379419351,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,경명대로,1043,931-35,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
131939,131940,934518,문상준치과의원,,Sangjun Moon Dental Clinic,Professional and Other Places,Dentist,126.6930049534709,37.46596669248836,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,석정로,515,894-4,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
132267,132268,681182,간석치과의원,간석치과의원,Ganseok Dental Clinic,Professional and Other Places,Dentist,126.71976265099588,37.461507723894485,대한민국,KOR,KOR,인천광역시,남동구,,간석동,,백범로,268,915-4,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
133165,133166,4331215,연세선치과의원,,Yonsei Sun Dental Clinic,Professional and Other Places,Dentist,126.74144168978992,37.5344431036662,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,용종로,8,1086-4,2022-08-30 9:43:30,"의료시설||병원||병원,의원||치과||치과-일반",False
133351,133352,588942,행복한치과의원,,Happy Dental Clinic,Professional and Other Places,Dentist,126.73735174613611,37.40610907905101,대한민국,KOR,KOR,인천광역시,남동구,,논현동,,청능대로718번길,9,577,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
133758,133759,248536,굿모닝치과 인천서구점,굿모닝치과의원,Good Morning Dental Incheon Seogu Branch,Professional and Other Places,Dentist,126.67192332743572,37.503380908763006,대한민국,KOR,KOR,인천광역시,서구,,석남동,,거북로,89,537-3,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
133862,133863,267014,현대치과의원,,Hyundai Dental Clinic,Professional and Other Places,Dentist,126.66460344193392,37.44313548419657,대한민국,KOR,KOR,인천광역시,미추홀구,,학익동,,한나루로,400,264-6,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
133919,133920,342494,서울바른정치과,,Seoul Bareun Politics Department,Professional and Other Places,Dentist,126.68985559999996,37.45886619999979,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경원대로,854,952-4,2022-08-30 9:43:30,"의료시설||병원||병원,의원||치과||치과-일반",False
134425,134426,5704739,서울바름치과의원,,Seoul Barum Dental Clinic,Professional and Other Places,Dentist,126.64754270233789,37.44788983598775,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,독배로317번길,23,665-4,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
134460,134461,20471300,박진천치과의원,,Jincheon Park Dental Clinic,Professional and Other Places,Dentist,126.74011629999995,37.54763349999983,대한민국,KOR,KOR,인천광역시,계양구,,병방동,,계양산로215번길,2,317,2022-08-24 14:41:06,"의료시설||병원||병원,의원||치과||치과-일반",False
134691,134692,5699242,서울리더스치과의원,,Seoul Leaders Dental Clinic ,Professional and Other Places,Dentist,126.73619099999996,37.50816389999981,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,체육관로,40,459-5,2022-08-30 9:43:30,"의료시설||병원||병원,의원||치과||치과-일반",False
134761,134762,827152,연세세린치과의원,,Yonsei Serin Dental Clinic,Professional and Other Places,Dentist,126.73274067503893,37.45556943017448,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,백범로,132,39,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
135263,135264,715418,강명건치과,강명건치과의원,Kang Myung Gun Dental Clinic,Professional and Other Places,Dentist,126.64302775252585,37.46300003370989,대한민국,KOR,KOR,인천광역시,미추홀구,,숭의동,,석정로,35,431-25,2019-11-14 0:00:00,"의료시설||병원||병원,의원||치과||치과-일반",False
135482,135483,4323322,박종현치과의원,,Jonghyun Park Dental Clinic,Professional and Other Places,Dentist,126.69154699999994,37.45821629999979,대한민국,KOR,KOR,인천광역시,미추홀구,,주안동,,경인로,462,1586,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
135493,135494,408887,계양치과의원,계양치과의원,Gyeyang Dental Clinic,Professional and Other Places,Dentist,126.7280767435249,37.540962513855085,대한민국,KOR,KOR,인천광역시,계양구,,계산동,,주부토로,525,948-2,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
135616,135617,607991,김정복치과의원,,Kim Jeong-bok Dental Clinic,Professional and Other Places,Dentist,126.73290851207597,37.46008733556688,대한민국,KOR,KOR,인천광역시,남동구,,만수동,,만수로,39,72-46,2022-05-01 12:37:48,"의료시설||병원||병원,의원||치과||치과-일반",False
135681,135682,370464,강준영치과의원,,Kang Joon-Young Dental Clinic,Professional and Other Places,Dentist,126.63561959539084,37.45351650915244,대한민국,KOR,KOR,인천광역시,미추홀구,,용현동,,토금중로,20,629-99,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
136069,136070,4358447,한결치과의원,,Hankyul Dental Clinic,Professional and Other Places,Dentist,126.65675026183887,37.53225142499068,대한민국,KOR,KOR,인천광역시,서구,,청라동,,청라에메랄드로,78,167-16,2022-08-16 16:52:33,"의료시설||병원||병원,의원||치과||치과-일반",False
136538,136539,1271773,푸른솔치과의원,,Blue Sol Dental Clinic,Professional and Other Places,Dentist,126.73952000000294,37.51556899999921,대한민국,KOR,KOR,인천광역시,부평구,,삼산동,,수변로,334,448-1,2022-08-18 12:00:50,"의료시설||병원||병원,의원||치과||치과-일반",False
